timestamp,train_id,train_name,line,component,speed_kmh,ambient_temp_c,vibration_mm_s,bearing_temp_c,door_current_a,door_cycle_s,brake_pressure_bar,brake_temp_c,motor_current_a,motor_temp_c,injected_anomaly,scenario
2026-09-01T06:45:00Z,RG-103,Synthetic set 03,Circle,doors,30.72,27.229,,,4.1724,2.798,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-103,Synthetic set 03,Circle,motors,30.72,27.229,,,,,,,159.9026,45.3684,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-104,Synthetic set 04,Harbour,bogies,34.714,27.008,2.0979,39.9548,,,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-104,Synthetic set 04,Harbour,brakes,34.714,27.008,,,,,4.2043,44.9054,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-104,Synthetic set 04,Harbour,doors,34.714,27.008,,,4.062,2.7687,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-104,Synthetic set 04,Harbour,motors,34.714,27.008,,,,,,,160.3588,45.7391,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-105,Synthetic set 05,North,bogies,33.345,27.577,1.797,40.0082,,,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-105,Synthetic set 05,North,brakes,33.345,27.577,,,,,4.0565,45.7609,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-105,Synthetic set 05,North,doors,33.345,27.577,,,4.0767,2.9112,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-105,Synthetic set 05,North,motors,33.345,27.577,,,,,,,161.7085,45.5252,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-106,Synthetic set 06,East,bogies,38.79,27.334,2.1185,40.8055,,,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-106,Synthetic set 06,East,brakes,38.79,27.334,,,,,4.112,46.4714,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-106,Synthetic set 06,East,doors,38.79,27.334,,,4.4706,2.7081,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-106,Synthetic set 06,East,motors,38.79,27.334,,,,,,,160.3045,45.2159,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-107,Synthetic set 07,Circle,bogies,49.4,27.049,2.3882,41.1193,,,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-107,Synthetic set 07,Circle,brakes,49.4,27.049,,,,,4.149,49.1517,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-107,Synthetic set 07,Circle,doors,49.4,27.049,,,4.439,2.7656,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-107,Synthetic set 07,Circle,motors,49.4,27.049,,,,,,,170.8194,46.7047,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-108,Synthetic set 08,Harbour,bogies,55.818,27.22,2.3484,41.0749,,,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-108,Synthetic set 08,Harbour,brakes,55.818,27.22,,,,,4.2146,47.0628,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-108,Synthetic set 08,Harbour,doors,55.818,27.22,,,4.1411,2.8134,,,,,0,synthetic_nominal
2026-09-01T06:45:00Z,RG-108,Synthetic set 08,Harbour,motors,55.818,27.22,,,,,,,175.8192,47.3985,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-101,Synthetic set 01,North,bogies,38.486,27.229,2.1345,40.134,,,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-101,Synthetic set 01,North,brakes,38.486,27.229,,,,,3.977,45.1148,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-101,Synthetic set 01,North,doors,38.486,27.229,,,4.2306,2.8191,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-101,Synthetic set 01,North,motors,38.486,27.229,,,,,,,158.6517,45.8923,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-102,Synthetic set 02,East,bogies,33.478,27.4,2.0389,40.404,,,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-102,Synthetic set 02,East,brakes,33.478,27.4,,,,,4.2058,47.6305,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-102,Synthetic set 02,East,doors,33.478,27.4,,,4.0251,2.7835,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-102,Synthetic set 02,East,motors,33.478,27.4,,,,,,,155.7127,45.6666,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-103,Synthetic set 03,Circle,bogies,30.024,27.206,2.1411,39.4083,,,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-103,Synthetic set 03,Circle,brakes,30.024,27.206,,,,,3.9286,45.9912,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-103,Synthetic set 03,Circle,doors,30.024,27.206,,,4.2833,2.9213,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-103,Synthetic set 03,Circle,motors,30.024,27.206,,,,,,,159.5601,45.8045,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-104,Synthetic set 04,Harbour,bogies,32.411,27.46,1.8143,40.6406,,,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-104,Synthetic set 04,Harbour,brakes,32.411,27.46,,,,,4.1289,45.0039,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-104,Synthetic set 04,Harbour,doors,32.411,27.46,,,4.2899,2.8145,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-104,Synthetic set 04,Harbour,motors,32.411,27.46,,,,,,,167.0517,44.0316,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-105,Synthetic set 05,North,bogies,34.883,27.174,2.1458,39.5696,,,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-105,Synthetic set 05,North,brakes,34.883,27.174,,,,,4.1425,45.7428,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-105,Synthetic set 05,North,doors,34.883,27.174,,,3.962,2.752,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-105,Synthetic set 05,North,motors,34.883,27.174,,,,,,,161.6116,46.1597,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-106,Synthetic set 06,East,bogies,43.317,27.228,1.9493,39.792,,,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-106,Synthetic set 06,East,brakes,43.317,27.228,,,,,4.1215,46.7755,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-106,Synthetic set 06,East,doors,43.317,27.228,,,4.0641,2.7229,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-106,Synthetic set 06,East,motors,43.317,27.228,,,,,,,157.8522,44.8585,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-107,Synthetic set 07,Circle,bogies,51.778,27.186,1.997,40.266,,,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-107,Synthetic set 07,Circle,brakes,51.778,27.186,,,,,4.1581,47.743,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-107,Synthetic set 07,Circle,doors,51.778,27.186,,,3.7985,2.8738,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-107,Synthetic set 07,Circle,motors,51.778,27.186,,,,,,,169.2909,47.8446,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-108,Synthetic set 08,Harbour,bogies,59.404,27.264,2.3162,40.8933,,,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-108,Synthetic set 08,Harbour,brakes,59.404,27.264,,,,,4.1184,48.54,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-108,Synthetic set 08,Harbour,doors,59.404,27.264,,,4.4442,2.8885,,,,,0,synthetic_nominal
2026-09-01T06:50:00Z,RG-108,Synthetic set 08,Harbour,motors,59.404,27.264,,,,,,,176.7942,46.2262,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-101,Synthetic set 01,North,bogies,34.237,27.406,1.8838,37.9153,,,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-101,Synthetic set 01,North,brakes,34.237,27.406,,,,,3.9712,48.1191,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-101,Synthetic set 01,North,doors,34.237,27.406,,,4.0268,2.8214,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-101,Synthetic set 01,North,motors,34.237,27.406,,,,,,,166.0664,46.3639,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-102,Synthetic set 02,East,bogies,29.164,27.2,1.7691,39.7881,,,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-102,Synthetic set 02,East,brakes,29.164,27.2,,,,,4.1404,45.5841,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-102,Synthetic set 02,East,doors,29.164,27.2,,,4.0547,2.9479,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-102,Synthetic set 02,East,motors,29.164,27.2,,,,,,,150.469,45.7016,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-103,Synthetic set 03,Circle,bogies,31.457,27.232,1.9001,39.5616,,,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-103,Synthetic set 03,Circle,brakes,31.457,27.232,,,,,4.1731,47.2234,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-103,Synthetic set 03,Circle,doors,31.457,27.232,,,4.3443,2.8267,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-103,Synthetic set 03,Circle,motors,31.457,27.232,,,,,,,159.2949,46.435,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-104,Synthetic set 04,Harbour,bogies,33.98,27.052,2.0275,39.8378,,,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-104,Synthetic set 04,Harbour,brakes,33.98,27.052,,,,,4.0706,45.0476,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-104,Synthetic set 04,Harbour,doors,33.98,27.052,,,3.8106,2.684,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-104,Synthetic set 04,Harbour,motors,33.98,27.052,,,,,,,158.9976,45.2761,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-105,Synthetic set 05,North,bogies,40.38,27.139,2.1592,39.3103,,,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-105,Synthetic set 05,North,brakes,40.38,27.139,,,,,4.2224,47.5666,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-105,Synthetic set 05,North,doors,40.38,27.139,,,4.0148,2.7584,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-105,Synthetic set 05,North,motors,40.38,27.139,,,,,,,162.94,46.5813,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-106,Synthetic set 06,East,bogies,47.728,27.128,2.1507,40.6707,,,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-106,Synthetic set 06,East,brakes,47.728,27.128,,,,,4.0452,45.3829,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-106,Synthetic set 06,East,doors,47.728,27.128,,,3.8294,2.6248,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-106,Synthetic set 06,East,motors,47.728,27.128,,,,,,,170.945,45.569,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-107,Synthetic set 07,Circle,bogies,56.834,27.137,2.52,40.9553,,,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-107,Synthetic set 07,Circle,brakes,56.834,27.137,,,,,4.1097,48.501,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-107,Synthetic set 07,Circle,doors,56.834,27.137,,,4.0692,2.7887,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-107,Synthetic set 07,Circle,motors,56.834,27.137,,,,,,,174.4558,47.1432,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-108,Synthetic set 08,Harbour,bogies,57.188,27.358,2.2881,40.4013,,,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-108,Synthetic set 08,Harbour,brakes,57.188,27.358,,,,,4.2393,46.5979,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-108,Synthetic set 08,Harbour,doors,57.188,27.358,,,4.2088,2.7883,,,,,0,synthetic_nominal
2026-09-01T06:55:00Z,RG-108,Synthetic set 08,Harbour,motors,57.188,27.358,,,,,,,175.6798,46.9101,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-101,Synthetic set 01,North,bogies,29.484,27.329,1.6489,39.8794,,,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-101,Synthetic set 01,North,brakes,29.484,27.329,,,,,4.135,46.6203,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-101,Synthetic set 01,North,doors,29.484,27.329,,,4.1706,2.8019,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-101,Synthetic set 01,North,motors,29.484,27.329,,,,,,,164.9041,47.3773,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-102,Synthetic set 02,East,bogies,30.072,26.989,1.9089,39.7594,,,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-102,Synthetic set 02,East,brakes,30.072,26.989,,,,,4.1393,46.7726,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-102,Synthetic set 02,East,doors,30.072,26.989,,,4.3597,2.8221,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-102,Synthetic set 02,East,motors,30.072,26.989,,,,,,,163.1715,45.7344,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-103,Synthetic set 03,Circle,bogies,35.455,27.334,1.9558,40.4762,,,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-103,Synthetic set 03,Circle,brakes,35.455,27.334,,,,,4.0872,45.3807,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-103,Synthetic set 03,Circle,doors,35.455,27.334,,,4.0849,2.7022,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-103,Synthetic set 03,Circle,motors,35.455,27.334,,,,,,,164.709,46.5215,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-104,Synthetic set 04,Harbour,bogies,40.662,27.144,2.0181,40.1744,,,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-104,Synthetic set 04,Harbour,brakes,40.662,27.144,,,,,4.1588,46.29,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-104,Synthetic set 04,Harbour,doors,40.662,27.144,,,3.9384,2.8732,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-104,Synthetic set 04,Harbour,motors,40.662,27.144,,,,,,,171.8655,42.9894,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-105,Synthetic set 05,North,bogies,45.343,27.366,1.8479,40.9023,,,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-105,Synthetic set 05,North,brakes,45.343,27.366,,,,,4.2174,46.1305,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-105,Synthetic set 05,North,doors,45.343,27.366,,,4.3747,2.7454,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-105,Synthetic set 05,North,motors,45.343,27.366,,,,,,,176.8658,46.0597,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-106,Synthetic set 06,East,bogies,55.26,27.116,2.1096,40.0092,,,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-106,Synthetic set 06,East,brakes,55.26,27.116,,,,,4.2834,47.0423,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-106,Synthetic set 06,East,doors,55.26,27.116,,,3.882,2.801,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-106,Synthetic set 06,East,motors,55.26,27.116,,,,,,,176.6142,48.5182,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-107,Synthetic set 07,Circle,bogies,58.156,27.229,2.3104,41.0667,,,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-107,Synthetic set 07,Circle,brakes,58.156,27.229,,,,,4.1978,48.6474,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-107,Synthetic set 07,Circle,doors,58.156,27.229,,,3.9634,2.7883,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-107,Synthetic set 07,Circle,motors,58.156,27.229,,,,,,,182.3593,46.5163,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-108,Synthetic set 08,Harbour,bogies,59.292,26.978,2.303,39.9354,,,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-108,Synthetic set 08,Harbour,brakes,59.292,26.978,,,,,4.052,48.4226,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-108,Synthetic set 08,Harbour,doors,59.292,26.978,,,4.1738,2.8451,,,,,0,synthetic_nominal
2026-09-01T07:00:00Z,RG-108,Synthetic set 08,Harbour,motors,59.292,26.978,,,,,,,177.7892,45.6932,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-101,Synthetic set 01,North,bogies,31.187,27.333,1.887,37.32,,,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-101,Synthetic set 01,North,brakes,31.187,27.333,,,,,4.1157,44.808,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-101,Synthetic set 01,North,doors,31.187,27.333,,,4.2635,2.9123,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-101,Synthetic set 01,North,motors,31.187,27.333,,,,,,,160.5945,46.2795,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-102,Synthetic set 02,East,bogies,27.881,27.352,1.9053,38.9071,,,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-102,Synthetic set 02,East,brakes,27.881,27.352,,,,,4.0614,46.3405,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-102,Synthetic set 02,East,doors,27.881,27.352,,,4.3243,2.9197,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-102,Synthetic set 02,East,motors,27.881,27.352,,,,,,,154.7674,45.9465,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-103,Synthetic set 03,Circle,bogies,37.499,26.986,2.0683,40.8975,,,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-103,Synthetic set 03,Circle,brakes,37.499,26.986,,,,,4.1651,45.4088,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-103,Synthetic set 03,Circle,doors,37.499,26.986,,,3.9442,2.856,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-103,Synthetic set 03,Circle,motors,37.499,26.986,,,,,,,166.6207,44.4339,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-104,Synthetic set 04,Harbour,bogies,44.91,27.305,1.9613,40.6658,,,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-104,Synthetic set 04,Harbour,brakes,44.91,27.305,,,,,4.1253,46.5503,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-104,Synthetic set 04,Harbour,doors,44.91,27.305,,,3.7481,2.7358,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-104,Synthetic set 04,Harbour,motors,44.91,27.305,,,,,,,174.7267,44.2888,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-105,Synthetic set 05,North,bogies,48.323,27.383,1.9432,40.9763,,,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-105,Synthetic set 05,North,brakes,48.323,27.383,,,,,4.2694,47.2801,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-105,Synthetic set 05,North,doors,48.323,27.383,,,3.9137,2.7477,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-105,Synthetic set 05,North,motors,48.323,27.383,,,,,,,170.6364,46.5945,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-106,Synthetic set 06,East,bogies,54.647,27.046,2.2333,42.4017,,,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-106,Synthetic set 06,East,brakes,54.647,27.046,,,,,4.122,48.4381,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-106,Synthetic set 06,East,doors,54.647,27.046,,,4.0506,2.7544,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-106,Synthetic set 06,East,motors,54.647,27.046,,,,,,,174.1418,47.6427,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-107,Synthetic set 07,Circle,bogies,59.022,27.22,2.4115,41.2075,,,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-107,Synthetic set 07,Circle,brakes,59.022,27.22,,,,,4.1172,47.4569,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-107,Synthetic set 07,Circle,doors,59.022,27.22,,,4.1279,2.9193,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-107,Synthetic set 07,Circle,motors,59.022,27.22,,,,,,,169.4195,47.4976,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-108,Synthetic set 08,Harbour,bogies,57.6,27.206,2.3112,41.3838,,,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-108,Synthetic set 08,Harbour,brakes,57.6,27.206,,,,,4.1652,47.2518,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-108,Synthetic set 08,Harbour,doors,57.6,27.206,,,4.0613,2.7823,,,,,0,synthetic_nominal
2026-09-01T07:05:00Z,RG-108,Synthetic set 08,Harbour,motors,57.6,27.206,,,,,,,173.6435,47.226,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-101,Synthetic set 01,North,bogies,29.274,27.31,1.749,38.4974,,,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-101,Synthetic set 01,North,brakes,29.274,27.31,,,,,4.127,45.6253,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-101,Synthetic set 01,North,doors,29.274,27.31,,,4.2659,2.9183,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-101,Synthetic set 01,North,motors,29.274,27.31,,,,,,,150.5327,43.6203,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-102,Synthetic set 02,East,bogies,36.524,27.172,1.9433,39.2581,,,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-102,Synthetic set 02,East,brakes,36.524,27.172,,,,,4.1167,44.8714,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-102,Synthetic set 02,East,doors,36.524,27.172,,,4.0132,2.7804,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-102,Synthetic set 02,East,motors,36.524,27.172,,,,,,,167.4285,45.1366,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-103,Synthetic set 03,Circle,bogies,42.376,27.338,1.6961,40.9726,,,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-103,Synthetic set 03,Circle,brakes,42.376,27.338,,,,,4.1349,45.714,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-103,Synthetic set 03,Circle,doors,42.376,27.338,,,4.1377,2.7816,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-103,Synthetic set 03,Circle,motors,42.376,27.338,,,,,,,168.4395,47.0534,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-104,Synthetic set 04,Harbour,bogies,50.942,27.45,2.2064,40.1586,,,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-104,Synthetic set 04,Harbour,brakes,50.942,27.45,,,,,4.1307,47.2742,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-104,Synthetic set 04,Harbour,doors,50.942,27.45,,,3.9529,2.7701,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-104,Synthetic set 04,Harbour,motors,50.942,27.45,,,,,,,167.6809,46.0028,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-105,Synthetic set 05,North,bogies,53.815,27.1,2.2779,40.3392,,,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-105,Synthetic set 05,North,brakes,53.815,27.1,,,,,4.2856,47.2367,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-105,Synthetic set 05,North,doors,53.815,27.1,,,4.248,2.9181,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-105,Synthetic set 05,North,motors,53.815,27.1,,,,,,,176.1494,47.0185,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-106,Synthetic set 06,East,bogies,59.539,27.168,2.1615,41.2473,,,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-106,Synthetic set 06,East,brakes,59.539,27.168,,,,,4.2841,48.429,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-106,Synthetic set 06,East,doors,59.539,27.168,,,4.5004,2.7466,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-106,Synthetic set 06,East,motors,59.539,27.168,,,,,,,171.217,47.8717,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-107,Synthetic set 07,Circle,bogies,52.496,27.166,2.3178,39.62,,,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-107,Synthetic set 07,Circle,brakes,52.496,27.166,,,,,4.1227,46.6914,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-107,Synthetic set 07,Circle,doors,52.496,27.166,,,4.0925,2.7261,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-107,Synthetic set 07,Circle,motors,52.496,27.166,,,,,,,175.4594,44.311,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-108,Synthetic set 08,Harbour,bogies,54.86,27.334,2.3364,41.2105,,,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-108,Synthetic set 08,Harbour,brakes,54.86,27.334,,,,,4.1673,46.0848,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-108,Synthetic set 08,Harbour,doors,54.86,27.334,,,3.8956,2.8708,,,,,0,synthetic_nominal
2026-09-01T07:10:00Z,RG-108,Synthetic set 08,Harbour,motors,54.86,27.334,,,,,,,174.8739,47.3964,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-101,Synthetic set 01,North,bogies,31.901,27.61,1.8533,40.0932,,,,,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-101,Synthetic set 01,North,brakes,31.901,27.61,,,,,4.0822,47.2058,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-101,Synthetic set 01,North,doors,31.901,27.61,,,4.4268,2.8122,,,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-101,Synthetic set 01,North,motors,31.901,27.61,,,,,,,164.0123,46.2619,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-102,Synthetic set 02,East,bogies,36.207,27.312,2.0121,41.3113,,,,,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-102,Synthetic set 02,East,brakes,36.207,27.312,,,,,4.1526,48.2768,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-102,Synthetic set 02,East,doors,36.207,27.312,,,3.9996,2.8345,,,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-102,Synthetic set 02,East,motors,36.207,27.312,,,,,,,168.0048,44.2685,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-103,Synthetic set 03,Circle,bogies,48.19,27.258,2.1399,40.1151,,,,,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-103,Synthetic set 03,Circle,brakes,48.19,27.258,,,,,4.1273,46.5763,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-103,Synthetic set 03,Circle,doors,48.19,27.258,,,4.2012,2.9232,,,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-103,Synthetic set 03,Circle,motors,48.19,27.258,,,,,,,169.4163,46.1317,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-104,Synthetic set 04,Harbour,bogies,51.29,27.231,2.1519,40.0768,,,,,,,0,synthetic_nominal
2026-09-01T07:15:00Z,RG-104,Synthetic set 04,Harbour,brakes,51.29,27.231,,,,,4.1107,47.6063,,,0,synthetic_nominal
